student_id,python,java,c,cpp,web_dev,dsa,ml,dl,stats,sql,data_visualization,cloud,git,linux,communication,teamwork,problem_solving,leadership,creativity,time_management,age,cgpa,course,year,learning_hours,internships,certifications
2432,3.960671322615769,3.154246184376891,9.076032563723267,9.309269496804177,8.043301670115355,6.18224205866704,5.778028931457837,6.776975836482066,6.052189602926706,4.77648728240464,8.060304328433803,4.983033113273992,4.639633383296692,5.822763994028904,5.104564582757444,6.756361016058924,6.330521373148927,7.4754739449486225,6.918685438073417,5.3737611365548945,20,6.94,ECE,4,3.4,3,4
2433,5.952895698251524,6.922544168635662,2.779956654182007,9.835696003213332,2.4474020768684426,3.9865338749632238,8.054157875922959,3.791678145816649,8.38847913781429,7.192034660889033,5.04573923606844,6.521182567645656,7.213396906690392,6.562694212409274,3.6629928607676363,7.359148958126665,7.233062555337937,7.515030900711664,10.0,4.422291958362658,19,6.81,DS,1,2.5,2,9
2434,5.651291484194329,4.151285332739249,6.655185462285916,5.741840023906295,2.9080904441539177,10.0,5.447308709875735,6.8128627776494906,3.9154618273547532,2.4871635390760547,6.9140218087222065,8.249037850334087,7.81182285447315,4.074977735430563,4.161686850561812,5.747334454463372,1.5179965715757833,8.1791630122427,4.213564610579172,6.456079364575184,24,8.06,ECE,2,1.0,1,6
2435,6.4506158440818835,5.098011965941382,4.446275802757215,4.06113511342336,5.643323225010563,7.1957593745931065,9.94476343228699,3.0465532326179283,2.1395968287733194,5.320621975065865,6.409916364334534,6.763527354148475,4.46574616432768,5.906574256284561,5.553167592190828,6.448575751472358,5.73032946147105,1.6532916533956472,3.0334397338324224,9.987485424339006,18,8.95,ECE,3,2.7,1,6
2436,5.260946142333283,6.587898775886324,5.503497772277813,5.45941536475101,6.503570491350998,7.9316632937162606,7.164550219451403,10.0,7.421023761026058,7.915236461387904,6.828609156908811,9.947408330237787,4.622720581992171,6.1881206748539785,5.7265407943622435,5.398554798417706,5.7626282428371125,2.9575380386833685,3.941931086013054,5.375104850733835,23,5.33,IT,1,2.7,0,8
2437,5.737054808656664,4.454915776315528,6.618556770253389,10.0,6.844494997516708,5.941947187678826,5.028527904023951,4.977053861439803,5.21807259107946,8.143420941025553,4.616433258966925,6.135501057503405,9.389868638356438,5.662595784320382,2.9073088395206135,4.2772549480987365,6.902724731070796,7.353287510739352,9.528696068379649,6.750771163805734,22,7.48,AIML,4,1.2,2,2
2438,7.652094342883013,5.884072000663395,5.574560166138161,2.8612873145496116,5.867720895907054,3.9935839602726957,4.517508630038658,8.098521329937885,3.9631296132732787,4.635948637260347,5.701505689655311,5.686038125459862,8.497637773825282,4.224995461777889,5.189260527213587,7.370664527398805,2.6451514481572485,9.927319470087893,8.52353569841871,5.0321641619884,24,6.11,AIML,1,2.2,0,8
2439,5.126471525523565,2.9723389975102927,6.4609197612552665,5.058921720941165,9.520087530269715,4.962379435650239,8.081744386816913,6.402332785131667,7.108022624312796,10.0,5.923530708164574,5.236629022729164,9.032823003965111,4.492432825743519,6.2064669012804075,6.4758624863654415,7.600235282521833,6.650438643127744,8.138785431836991,9.403387188031,21,7.58,CSE,3,1.5,2,1
2440,2.7868457985226414,7.261751207192312,7.345940412063835,3.1746176950147373,6.130336682166404,6.50876095925272,6.057040303773621,6.483591002038342,2.0647075898366665,3.8967827632696217,8.996775064702318,9.984650270579632,7.881336630910033,5.358681758014091,6.935903609529758,9.443027127330904,7.473642278383675,5.484435738732515,3.3083426982217015,4.854545926351392,18,9.39,CSE,4,1.1,1,1
2441,9.499167808410842,9.529827611101542,6.58915360108064,6.249527725754771,8.069336203505872,4.724169323181978,6.018120107513511,3.6678521483074853,4.284823135696232,5.54305970819559,3.7910077426727837,8.438899009901126,4.292806455418181,6.769251257413916,1.9151630693260167,1.5286919070586489,7.549705553914313,7.970733665390438,7.849290414758726,5.184451391285152,20,5.55,DS,3,3.0,0,8
2442,8.762908157380974,10.0,4.706327391664753,3.594617942210265,7.5739091281893955,7.3423839834544,4.803039547151762,7.686881718163276,1.2226874341141896,3.6594245878516447,3.192419629994313,3.0812621652290906,5.9340665626711,6.190187500896334,5.04232124985449,8.357626536666539,4.676884163882011,8.642892145812533,6.111707247727972,2.815626004609237,23,5.67,AIML,2,2.1,0,9
2443,3.4154746097887627,6.182336293332878,4.741600786059353,5.782497954332764,3.4142525355909408,7.422829938409277,5.877108638158985,6.0972942638287995,6.5181904062970535,6.866171780330856,10.0,10.0,3.8770853356519503,6.39853108706809,1.8927641561075896,5.224178148363535,8.244601103186062,7.347070791993397,7.7136824903671295,2.254488000393985,23,9.17,IT,3,3.0,1,7
2444,7.379415610490389,7.576408281594373,3.120589406763929,2.099809679962482,5.660539025428958,6.009962607879177,4.722090298394456,6.94027937736878,9.147380343243615,10.0,6.6179394933747595,6.995960897051803,7.951651819677048,5.537555871982016,4.983530538241239,5.034014561772001,4.374169636317215,5.928724824257406,3.872262178707453,5.5674428222354,19,7.86,CSE,4,1.8,3,5
2445,4.994050458897314,2.4387486541850216,4.292159404958563,7.235241330169301,10.0,2.348729825966001,8.723422912451996,5.818571354309765,4.853642647475544,9.68748206033324,7.097013275331353,6.258091306184719,4.9130285673224,4.319179009336652,5.139074401487109,7.168915073985413,1.773097086614122,6.098962721031061,5.94994435378229,4.886596226571919,18,7.48,DS,3,1.4,2,6
2446,6.526974430662119,9.005468652611176,9.924136723797057,8.44469051293595,4.9912982921194855,9.429569867331917,7.434120304510795,6.26008612583325,4.416911573760632,7.692787535066303,7.284334906614071,7.036551592530127,2.5766022621975346,5.386292006584383,7.258285126333406,4.223573233706578,6.62168488163295,6.526107839417355,4.823071530541116,7.0055312346057566,21,8.5,AIML,3,0.5,1,7
2447,6.588448258026988,7.552457009448212,4.415992851809511,5.232112755873082,4.650758951286619,5.574654286620965,5.650462321398452,4.225656811536464,9.569107453088373,4.785019130219965,7.54377044464612,4.082424304399258,6.227348587136018,4.334366589596787,7.9468509268563965,5.100844263458134,5.877662849035937,8.65063100094984,7.380165727706871,7.049866607404487,18,9.43,IT,3,3.7,3,4
2448,5.531184399367356,5.032133110097534,3.6132423751123603,5.729739985848596,6.341151162954045,10.0,5.621063833894539,5.694217846338552,7.254870500637173,5.664134042567273,7.797997974473667,6.393788425844027,8.250428436301501,1.0,3.9564195809258145,7.189032486116164,8.440036243367476,6.841551000915212,10.0,6.396199326401481,22,7.8,IT,3,3.1,0,9
2449,4.432468668827207,8.474361600578018,6.639855723689546,5.673185538537376,5.062960141479897,7.30507139270439,6.184348336478434,5.160221583361309,10.0,8.232092772402282,7.552914454075552,5.382603867764329,3.245838144960125,5.97290794016904,6.588524744942829,4.929804355406209,3.931356495959257,6.867752471673137,3.395694710263881,6.966263107639372,23,7.49,Cyber,4,1.2,1,3
2450,4.618917895367481,5.491047846709317,5.7792704814162805,6.36182135045005,4.412590840995523,5.580089846535886,5.988919522255734,4.588857604487771,6.321605486054756,7.499012538482073,8.25404047717344,5.27931256617186,5.749931438657592,5.479454275118832,7.310021768182963,4.588548125275709,5.3088535144005515,7.911623980350974,5.578640521357607,7.235627381795351,20,5.42,IT,2,0.5,0,3
2451,4.167616169037515,5.083949633970887,5.6088135263015495,5.9236608260671435,5.033433211404827,6.895643752996008,4.0861276413816645,6.269051479389827,6.4532743864682836,6.165834779502394,6.3347825432825156,7.9177325650643855,4.890940276403981,8.473071373553584,4.505901601925666,4.5842410657076345,5.128399115032292,5.901067827351461,8.075957551384564,6.83066941797459,18,6.52,AIML,2,3.0,3,1
2452,4.3363555835391105,6.9506698508549825,8.81809193282418,7.536233904861388,8.864019342737251,1.9614289658427762,2.198451743230036,6.726773911637031,8.889659021712369,6.2838248177070035,8.144449462596317,5.471063312127853,7.982193724003376,7.378075824560172,7.546010978608111,6.7017447915433,7.606611888811209,6.515409889750406,5.179947381343621,4.853799219789687,25,5.46,CSE,1,2.3,0,5
2453,5.865643419901289,3.873291000339363,7.09825335111673,8.466078266901892,5.726762617044855,8.052284806471933,4.404598667117943,6.501544019459693,5.702743673057747,8.111401640792643,9.78397294460592,6.199279774537323,1.9058419147345127,6.952337887793339,6.271934750901535,3.590730334661493,3.831273730540231,9.92935021431562,4.3537525199831535,4.364267043778739,19,7.53,AIML,2,2.8,2,0
2454,4.568480021778496,8.043249528799896,4.940014136593049,4.371857555015634,3.343849934490576,10.0,5.742965018669939,5.7954784103270685,6.494392035829499,8.606760544287098,6.391831545440816,6.655479141582037,8.26996333555588,4.000984558356549,5.4530871997987616,7.5113448809734,8.546620646944996,4.72844999020672,6.19230790070851,5.482867584683692,20,9.06,CSE,2,0.5,0,7
2455,7.36410413142524,3.8880203761463132,5.15104816481644,5.3813430144514065,2.9765069238236714,1.8215330523132423,4.524333604565018,6.82221811006051,1.1574025259204106,2.998524236562444,6.961571019017087,7.8872131946187105,4.589806746734844,8.039322321442015,6.283524461518385,10.0,4.529207228602402,4.8595009561161255,5.194405699987036,5.209561633528785,21,7.04,CSE,1,0.7,2,7
2456,8.974492310671854,3.8998904203536275,4.99482697218863,7.803238897849489,10.0,5.425181980348585,7.6386760607911395,6.48432842396355,9.47540764637925,6.454059439566983,4.840379168035807,8.536049517107049,5.680019046471126,6.282453170872156,2.83959643263268,6.006679393184636,5.114615586775834,4.2816437546715775,9.502543253099281,6.360261095468135,24,8.0,AIML,4,2.1,1,4
2457,4.839893517259914,4.180620423183331,7.749479243160514,3.1566619038819352,5.553331261131795,5.789323754416947,5.541693728198491,6.195054408989957,6.781748296275372,7.156346458626463,5.6703459488476495,6.029646325338465,7.717207136992241,5.285760322956618,6.280927849037927,6.870495244298234,6.083788162636909,6.631445550937031,6.63944338023633,8.000855553474237,23,8.46,ECE,4,1.3,2,9
2458,6.478809001070754,7.5190000750322445,5.383704741093725,2.05855743630886,6.869157001930836,7.7504572583261275,9.74714715005724,6.332302039937916,5.785247800657608,4.935687554604106,6.705705879159122,5.243451353906376,8.957794350457023,4.434277148857525,4.308393267342368,6.529455774432075,3.970785774125492,6.7510988645827466,7.000392375725536,5.3400400884271,24,7.93,AIML,2,1.5,0,6
2459,6.999370220605868,4.766449276960585,2.413692995091699,6.452631905796957,4.457245547320781,10.0,4.877011483541702,8.366005979535872,7.8146900157576225,8.558041452143112,5.221532118254886,9.80759086933066,6.1026468030321075,4.6901110468883545,6.057656410846444,4.132533586752945,6.783122577969258,2.166260904338338,4.269543882096474,6.3652130493825005,20,7.4,CSE,4,0.5,0,8
2460,6.944004541838549,3.3040084312656623,5.903360642531311,6.9926928221409845,6.641971938542832,6.7657642451911295,6.281433597403114,3.5898528771946996,3.6370778265699,5.422958527953504,6.184957416882112,1.0,4.550004573958699,5.48688137589585,5.188360482141477,6.632819077292331,6.525594893283943,7.92838929441476,6.274106089623363,9.946136787630042,18,6.0,DS,3,1.6,3,6
2461,6.151910535832175,4.788640000128404,2.925947997744142,4.555399624092815,8.918659303203064,10.0,5.422276487660431,5.362807660364214,4.897242883870745,8.613580164663926,6.682655965692636,7.734778170202977,4.936999615292567,3.946571596934653,6.5767844266900095,6.444694046325392,4.760749009245597,3.8359557602866947,5.8696304335744465,6.6581270472349345,22,8.29,Cyber,1,2.2,2,2
2462,7.4853648367194445,5.935915258639026,10.0,4.84269789175909,4.69547363251249,6.340864953769325,6.8795561154696445,6.676349217245744,7.106671146589952,5.263315298233007,9.041245497079311,5.711894281033618,8.332183946878613,6.07665080438446,8.383738739588669,9.543888980742949,6.570315665436101,6.900311528629317,7.372580804322183,7.0091042246333215,20,8.81,DS,2,2.7,0,9
2463,6.9644979053613145,3.638055032671229,4.068664172305538,4.479615356518202,6.917173559897165,6.902847637592459,8.131502257994088,2.834528195034668,6.088052322823048,6.518749341785928,4.272415001500131,7.141010222474409,4.231610635721754,5.669577972464958,6.254277844972205,6.4957159989042355,6.626075774503407,6.254510824504904,7.329870927630142,9.315643855812416,25,7.53,DS,2,2.4,1,7
2464,3.5246751553454043,3.696637781931313,5.676270469284539,4.266149521311132,3.188507448219224,6.65647113232051,7.216561917854193,8.76516896665214,6.893263063681597,6.474523565527383,6.8403261048660475,6.081667474571458,6.657756367161309,7.373196386147612,8.000904765651331,8.483757043202043,7.1424621735952885,1.0,4.8749718743072155,5.5943787574274655,18,7.13,Cyber,1,1.6,1,1
2465,7.738312128778547,10.0,6.516405469402274,7.3869916412092,10.0,8.440599566010173,1.9384074610678832,6.509635751448963,6.498607568348527,9.325253401581973,4.7916708655310245,8.562968253757115,6.014877043600864,5.701562029106293,3.9541571005799505,6.858313401442759,8.202495761475202,1.26587878150053,6.258040683734476,7.289104796949402,18,8.39,AIML,4,2.8,3,1
2466,7.774581674533485,4.278869192372226,5.42268367864154,3.6390030260047226,6.537071860489149,5.155357883779593,6.999723220945735,7.91380352884748,7.261086432526031,7.481994066858878,7.532072628301679,6.838248493679056,7.518530696960966,2.358097936915421,8.86735973539485,4.9818784351046554,6.8341689092399855,3.756813531574538,7.947718893991536,4.289617605416873,22,7.88,Cyber,3,1.6,0,9
2467,4.473427791642837,5.353915262453986,5.419939197067615,5.468954277133302,5.174412311295416,7.636573517523018,3.978243715437922,8.239523757109765,3.3583952764209113,5.084709398326271,7.690998871951282,3.158103024510372,6.068278950364353,5.3809330130903055,3.9745377489929488,3.629609256701348,6.969685205524723,8.355841432958643,4.7602448695324915,5.280082458077931,18,9.28,CSE,1,3.9,3,2
2468,6.075875670895204,5.265525998401428,6.843654572321754,4.189327664970295,5.404251753427673,3.538406787487146,5.380461643167444,6.824905857821305,8.556289604344311,5.455490773311306,9.354922544287358,3.068066597311404,5.1322358582257355,3.7418281251757484,3.4931232715531584,6.616294386733589,3.793415459689436,2.252317847804693,9.810734343020753,5.288179515699264,21,7.0,ECE,4,2.4,3,4
2469,7.366657985622139,5.157286384459116,9.052431917592557,3.089422048197569,4.97992365097133,5.430991790697181,7.378658373674674,1.5348125891119002,5.032227491761544,5.44766151971979,5.148623861545182,5.569908857676876,4.991818027960133,4.806737878019968,5.450339794312766,7.520589477886406,2.9328838767314784,8.223807589095134,3.654233485053659,6.944951989232999,24,8.32,CSE,2,1.9,1,5
2470,5.581372360841277,7.242693479938205,7.535018163634595,7.740356349493542,5.082189671753014,4.726512754122384,3.760478183169921,6.2953884434604195,6.11546492503095,6.036994840678309,6.291118769278058,7.215263235899215,4.954410883078266,4.112236715230391,5.111080243937506,5.821944806514241,4.894313553580193,2.467576438675677,5.485466516547574,10.0,22,7.97,AIML,2,2.0,3,0
2471,8.145956095532023,7.896285900944099,8.957027757147085,4.960349555652922,1.10500971530068,6.175923117235884,8.3118960149701,6.423773827057196,4.798448448947672,4.110897822243465,7.608120141978364,8.614415849460697,3.24107069877883,10.0,2.8360138300854087,4.733930151332637,6.65482582432766,1.6283102618585543,4.203446581594081,4.428802857719793,21,7.55,Cyber,4,1.1,1,9
2472,10.0,5.388091136936816,3.906761783812996,6.376880160841513,5.804068535806489,5.367840501192436,5.293228200897534,3.826266488857191,5.425189558494077,5.837336862023121,7.317273940529048,4.661179644988895,7.012095965024832,5.3203059229324525,3.7443118717623505,8.813876030472063,6.830403101880924,6.5933537097574595,7.019162864322569,8.22742549839204,24,6.85,Cyber,4,2.8,1,1
2473,4.428027934730036,3.527043426815302,6.634725266510722,2.98384824039798,5.720242638788576,8.26426738491395,10.0,2.4206530864943656,6.4581878721241575,8.736149470756754,1.0244018494219729,1.57723330148868,6.419917360744802,7.435167279333902,1.0,5.117206516056922,1.0,5.9305410828380705,6.023128793301499,7.705587335867858,24,8.33,ECE,3,1.2,1,5
2474,3.2379107936924503,8.548880455697807,6.310492104116559,4.516121092487048,6.977323074520954,4.242663809656715,6.137355651587524,6.923338605602708,7.470337428113143,8.647300128749736,4.6251066550218045,6.862161969555347,3.067754200105839,5.387259068893862,3.29756011690464,3.69623012528122,6.263669909131189,2.480622062558303,3.310024707473712,6.466305654965303,23,9.26,AIML,1,3.1,1,5
2475,6.607637191209752,5.809317817606635,6.702182583353469,7.5121757613900115,4.953712507116947,2.5373681283779748,9.41068548530354,3.5016193255641284,7.802462172388755,2.870298724824758,7.140232844977738,6.084724756216373,5.188749632217652,5.546288006293332,4.680319450884014,5.870002333931897,8.251983178196848,3.5959738065523434,10.0,6.544632842670876,21,5.3,DS,1,2.2,3,2
2476,7.443125010252287,9.460643629714337,8.752463941271145,10.0,4.457927371717955,3.2854323605768854,8.395358449067018,10.0,6.865022571655434,2.553609538817827,5.580408291525118,6.286458858871149,5.448997271993809,5.049555247501397,8.979695251717,6.155387822396475,10.0,6.610083618338926,4.833564380659276,7.435000373488959,18,7.68,ECE,2,1.2,0,2
2477,5.538267252310462,1.5088282048696744,5.558421700415892,2.0475678712193766,5.984450111094049,7.988336092602639,4.777789835891005,6.526274563626312,4.80840977862449,4.813736888320853,7.622902302697396,3.797585071402832,4.829167207401709,4.607880521488019,7.426080080576651,4.529137211527597,8.882416882765447,5.257849668662886,2.051567821520731,6.051109306332196,20,8.15,ECE,3,2.4,1,6
2478,8.906521326642068,6.390806442566641,5.188993266891824,5.5977844094211475,2.7752637638190323,4.060885313367556,3.3966185447329558,8.703023435009818,6.738892895243179,2.4417906438167356,8.084148172103996,8.385586763703781,5.760233398393133,4.650361253581194,6.646999943677732,5.817091499510427,4.957100221660473,7.241359414748965,6.473889879089207,5.143533124011222,21,6.57,ECE,3,1.3,0,9
2479,3.3227884005535024,9.837212667752416,7.067961594837328,6.824561196287,6.286846375069168,6.795688831041417,6.227254722475092,6.062326798735563,6.480578693195453,3.473224922650089,5.573019069243186,4.367375350509995,5.7861323993692455,6.748943598020867,10.0,2.6096048645848073,4.840248362879932,5.327465121920465,6.253006711009754,8.239043673878298,21,7.99,DS,4,1.2,0,5
2480,7.385837246063222,5.2934717291236835,2.443594544868305,4.767799693521432,2.276361480956558,5.410424993503841,4.8347137629556505,7.503077655952565,6.1181302304970195,6.702417829334283,7.201646420651906,6.616106854940746,7.788709335149109,5.8802544998305795,2.4151616716196114,6.847637000986062,6.9835266537312135,7.97405946054592,4.740032039331932,5.728236970485687,20,7.9,ECE,1,2.2,0,9
2481,4.788278358482213,5.549013153330728,5.526295901755644,7.699043973988248,8.241637297661592,7.64848810950651,9.159437560174013,6.106527862459436,7.0684466119135125,5.924233943732642,8.912283808568937,6.551384765675629,5.990640462866781,8.65828412194584,5.864600727060131,3.900230152474023,7.617842173410259,3.706682779602371,4.321943617338719,6.27249754765256,19,8.3,AIML,1,2.3,0,8
2482,9.438755812414593,6.591023383180677,5.731604621429094,4.266534658679374,7.36853991132155,5.538468589766779,5.506281656654754,8.011145860751347,3.4484848598343074,2.558123197961994,8.03700686036942,7.099765408460745,7.187266836850544,5.559566353497032,10.0,5.236252285523271,8.24674223861441,7.175179711692315,5.955556565873058,3.998649927628678,25,7.13,AIML,4,1.6,3,3
2483,9.985030706336236,4.882408362230086,4.159282767386149,6.307695320433282,4.147628247151974,10.0,5.399192082962452,1.9233361969293066,1.946160139258664,8.340065936027441,4.458705748395776,4.510789210252151,3.2182491429742885,5.447478908796661,4.985313785771869,4.6465397422647925,7.195090446954313,3.4641934838103747,3.8950054175208395,5.864073908647795,19,6.05,CSE,4,1.5,0,9
2484,4.466686824433304,5.3758561358945345,8.114118022713154,4.955856191003281,7.322276026676073,9.79623403163701,3.2082030785259623,7.776295687778842,8.379998442977225,5.156078022060714,5.629733093578231,4.153272591814337,3.8769160893897174,6.081354206235668,4.344440170800615,8.803215430469628,3.5496918012724623,6.615161235736335,7.709297493901481,3.1505500822740173,25,7.53,IT,3,1.6,2,7
2485,4.90088572818284,5.324369811617194,3.8755193653134317,8.438862165909544,6.223028448507763,5.369579639188615,6.838434026159538,7.337528321868433,5.7372524197675565,4.963444399291728,6.054961306104191,7.7061178789895655,3.2524311171961395,7.21170905592424,7.634676238772926,5.393200431088317,3.216601475687308,7.27914543293897,7.544502233625994,6.290179478607641,23,8.93,DS,1,2.6,3,4
2486,7.719175773959604,4.745158531147253,5.728253903272408,4.647270993928789,3.9819795378302802,5.095730821810028,3.6515554361063347,5.691696683833958,6.831857017567947,8.03311163239357,4.12954803966055,7.10526960750858,5.208533377592046,6.232043824457856,4.886561935652496,4.313209820015343,8.918090198476907,3.8741915007600123,6.143019198157346,3.148712458641118,23,8.47,ECE,1,2.7,1,5
2487,5.225738700420971,8.457713100401119,6.586314450645936,5.296252407426969,1.9542476855418212,10.0,6.88487382576143,5.181672230670413,4.264868666149101,6.821758562342513,8.139988829339893,6.670135296512945,6.111193782352202,8.691451068636853,8.518600480653776,10.0,5.669484190038653,6.756010612538274,3.6857119085217307,2.514566449997808,22,6.06,DS,1,2.6,0,2
2488,5.909177564135524,6.92215606459287,8.706903122952237,7.891378074994311,6.632871366852904,3.8422980773428206,7.160183452996006,5.4017954989804595,8.524448424004266,5.915158496348134,4.710088905500288,8.251513234792755,9.335426694846412,10.0,7.662981714445976,9.589258315590996,4.062595265743843,7.1274343656763985,3.7496726526587074,3.096115076654809,24,7.32,DS,1,1.4,0,7
2489,6.05077684108482,6.501256464206604,5.978887130238293,3.9439226818142727,4.41143630572993,5.889952904163302,4.5006497760512705,6.565533936763997,6.700158434431316,5.010824024934482,5.797151433204758,6.683394874487528,4.340666656070782,7.638464032208,5.6190186929570185,7.6727091348800425,3.7353208107741085,6.9995239625466,6.718321669808201,6.911863908474311,23,7.38,ECE,4,4.1,1,9
2490,2.1606536876046873,7.617142013780233,7.872307188256421,6.137500113527144,8.189939139392159,6.044897839410855,7.9131598620354255,8.428078729311931,5.640964805094416,7.139241571566203,8.143681017071632,5.259916250471135,7.698620613007,6.752002016187288,7.9611456478444715,7.124086903773568,4.914068351091709,4.507174958428166,6.843828549267291,4.061898016522491,23,8.15,IT,3,0.5,1,1
2491,5.972324507811526,5.471288333593066,7.401190794554255,2.3549313126267966,6.0280674677637025,5.995324204370852,5.4502491214175235,4.931621584444976,6.571583432714574,5.134374928011129,5.098013627038537,7.035978778779245,4.335413616035364,1.9982945552405234,5.528904527304388,4.26910008024189,9.187752516449255,5.27272599922062,6.046923839767109,5.743930227011786,24,7.39,Cyber,4,1.1,3,6
2492,4.620544451871652,4.451592363294199,6.246915112338285,3.8241330827418505,4.600834607005366,2.522576558938947,3.0575126081915602,2.596465817682382,2.5165987887111734,5.543264520548044,5.326783643331861,6.900938339484678,6.047791904895987,8.769618294525237,6.265424750831922,8.174356294243287,5.513119592926079,9.418359995394972,7.059285494598924,4.723771247935265,24,7.32,AIML,2,2.5,1,8
2493,5.013754355200456,4.794751390770886,3.820973183453089,6.7642625517816075,9.595677466180943,6.993204819351881,9.090574680627384,10.0,6.746257994731395,3.6470085488280786,6.676100429556678,6.9511100432673,5.695415200146726,8.454573719233668,7.17048607236701,6.72950184738135,7.4461438408259655,4.2302915171979265,7.059082338430463,6.855446308812574,22,6.86,DS,2,3.5,0,5
2494,8.887264006937627,6.003566082209217,3.1308382781913022,4.0186049809275355,7.152892985206011,4.059299817215366,4.1530588518513625,7.3431491290273785,8.973654396631485,8.285120668543938,5.182172333764076,4.2338717883681305,4.152358890323932,9.069211118862759,5.220926333029425,4.726339295857181,6.699246026215512,6.280466418037621,6.042660991624338,2.4718808159523133,21,10.0,ECE,1,2.3,2,1
2495,3.4869862114414873,3.881576583254196,6.213010802838373,4.910854136352417,1.0,8.871978248338142,7.01414108253296,5.21757677191603,6.6305585637944695,9.105191495799511,9.06522189918507,4.04186683654272,4.308815554287236,7.592594172044445,9.020577158425636,6.281664011656135,5.883640160956765,5.586777061028234,6.160159472121965,5.894476754041213,23,5.55,ECE,3,1.7,1,5
2496,7.626410373495954,4.999477966826649,4.914606252194773,6.986172804095875,5.027216462418267,3.0880699151307565,6.851588948094489,8.377693437994097,6.3722860190347355,6.423786442850316,4.169110243672265,7.760319458739939,9.19498555918802,4.101508917151984,6.13997058175589,5.071435087959119,2.051689065338061,6.675159461070422,2.7464927869467615,5.17809519309424,20,7.53,DS,3,3.2,1,2
2497,5.442074139336383,4.967766716257131,7.838522183362583,4.84162771770614,3.2318220159751534,6.118931854750953,6.778369347848689,7.867387803630209,5.365937528624826,5.027703383237819,1.4103742673594937,5.703198488426417,4.933583860126499,4.069585793149504,6.579295657834474,2.955237774687156,7.673770182503905,8.808862300194079,6.065039352585034,7.4697525621673275,25,7.64,Cyber,2,1.5,0,9
2498,5.440479663008331,10.0,7.491713036197155,7.645684146432716,4.400404124559383,1.5677587060962237,6.7437238318602715,6.9845647473398,8.16552322999065,7.870899487240993,7.685993084062923,2.113604864628288,7.997278304977151,3.8190759185880148,3.3672190317014397,8.730851017866371,4.51372126129799,4.816763171265369,5.68629488064595,7.213805789055311,20,8.22,AIML,2,1.2,2,8
2499,7.580743792103423,1.0,5.6307780111259005,6.431325574972129,5.710535202162927,1.6912325873185523,4.059624726879996,5.04589661601101,8.462018621161285,7.177301851872505,5.284862656333155,3.257281323230233,7.357351899673887,6.160738956549632,4.710916127310818,2.372576499169868,2.6879057063033005,6.730571776083698,4.379243429456148,1.7155630117988814,19,7.06,AIML,4,2.8,1,5
2500,6.680102589137781,5.640760557188734,3.6845741521174613,6.871366223849006,6.708097017175092,4.321296083414735,9.382699203005442,7.3346450379686745,5.136111930196556,5.112460873884302,4.384738650464151,3.362948617463708,4.77787287446894,4.597879544338607,6.325768173586428,10.0,2.306620702561676,7.417539262893606,7.177546753522293,8.348526443409742,25,7.03,Cyber,1,3.5,1,2
2501,7.141225994439062,9.451387585629542,7.021471099214547,8.481931197477063,6.5227314842271475,4.603579835325943,7.912498300401278,8.17911764738542,6.717293716079565,8.30228674412142,6.767828031313732,8.134649498166782,5.993219927311423,7.718005248201492,7.737470479716682,5.572300632897529,7.1775876458660415,5.336754159523491,5.873334731935136,8.067339443022124,23,8.09,Cyber,1,0.5,3,6
2502,7.9363693210657225,6.243688928264908,3.9641011077296993,6.639646125228132,8.155746153129604,8.93145282597887,6.9501134625008,2.5598545354183093,6.464428872841436,5.151086287989212,6.838782281297574,5.903245881432018,6.241408781378398,4.856393396758332,8.825861674050685,6.904158627627901,7.612260156401719,4.302522410050072,6.584000936843989,6.917973539599385,24,7.09,IT,4,3.7,3,6
2503,5.337383233633354,7.5068349468421856,4.48307215413827,9.077694580938688,7.2731967550173335,5.918816327476203,3.334047528968742,6.448989963944223,6.803542344913901,3.4277453207612956,4.476233342853378,6.070710591798995,6.973908676051098,5.348393035378541,3.8786401976225497,7.068613087532496,1.4297492441497432,6.201674146170372,2.0387832498369733,3.2170095960780603,23,6.76,DS,3,2.9,3,2
2504,4.775526530984499,6.199652630199536,4.0411685235696915,7.822524566075647,7.14949385825101,8.584813801823108,4.043264248689133,6.5963514055549375,4.454549388774595,5.868416183705319,8.373778638302838,5.293500582148605,5.189910143969361,6.528688044058943,4.346763505865179,4.020630289545794,4.955554884484865,6.045645538358774,5.64584950130602,7.021831376739614,24,8.72,ECE,3,2.8,1,3
2505,3.829698946884404,4.665333237567039,5.722997956120093,4.9530951403310866,6.402984646266549,5.240426810646646,7.314913253378327,6.532153322857745,8.285552850266688,8.168688060656432,7.7237540261948645,3.8824583393926466,2.986409460580515,5.043784765635457,3.5403017654892066,5.57916311791977,6.727528020863483,2.724185810585508,7.285431353479758,7.399362709091318,18,6.38,AIML,4,2.9,2,7
2506,4.34917894004209,1.516168130982174,8.340384668141123,8.586296150042543,8.573597705451803,7.212170365760663,1.9926317766063661,6.092367233032355,7.130436895644145,6.205536740296882,9.94914657199165,7.519595080796385,4.599115844522619,4.1837859784449725,6.987225582078569,5.797146946092202,6.309789476536648,4.426934649843215,5.239019371831344,5.362994435729506,18,6.71,DS,3,2.7,1,6
